TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
10163689773020,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/mimes/22
10163690388461,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/mimes/22/vemar-readme.txt
10163690521376,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/mimes/24
10163691038943,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/mimes/24/vemar-readme.txt
10163691310736,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/mimes/16
10163691954440,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/mimes/16/vemar-readme.txt
10163692176446,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/mimes/vemar-readme.txt
10163692304718,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/animations
10163692431506,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/animations/22
10163697689892,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/animations/22/vemar-readme.t
10163697801025,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/animations/24
10163704365624,5338,0,0,0,0,0,0,0,/etc/ld.so.cache
10163704495104,5338,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
10163705393734,5338,0,0,0,0,0,0,0,.
10163706331729,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/animations/24/vemar-readme.t
10163706467785,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/animations/vemar-readme.txt
10163707158338,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places
10163707291741,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/22
10163707720054,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/22/vemar-readme.txt
10163707842617,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/48
10163708222157,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/48/vemar-readme.txt
10163708365195,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/64
10163708764953,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/64/vemar-readme.txt
10163708835826,5339,0,0,0,0,0,0,0,/etc/ld.so.cache
10163708850073,5339,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libprocps.so.8
10163708903813,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/32
10163708969001,5339,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libc.so.6
10163709335564,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/32/vemar-readme.txt
10163709456464,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/24
10163709498206,5339,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libsystemd.so.0
10163709877323,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/24/vemar-readme.txt
10163709933853,5339,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libdl.so.2
10163710006636,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/16
10163710068381,5339,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/librt.so.1
10163710396676,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/16/vemar-readme.txt
10163710485911,5339,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/liblzma.so.5
10163710536052,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/places/vemar-readme.txt
10163710632580,5339,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/liblz4.so.1
10163710678895,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/actions
10163710785010,5339,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libgcrypt.so.20
10163710790765,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/actions/22
10163711119845,5339,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libpthread.so.0
10163711241903,5339,0,0,0,0,0,0,0,/lib/x86_64-linux-gnu/libgpg-error.so.0
10163711507522,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/actions/22/vemar-readme.txt
10163711717058,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/actions/24
10163712808874,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/actions/24/vemar-readme.txt
10163712924545,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/actions/16
10163717070749,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/actions/16/vemar-readme.txt
10163717408577,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/actions/vemar-readme.txt
10163717939533,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/apps
10163718439397,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/apps/22
10163718802418,5339,0,0,0,0,0,0,0,/proc/self/auxv
10163718910982,5339,0,0,0,0,0,0,0,/proc/sys/kernel/osrelease
10163718945852,5339,0,0,0,0,0,0,0,/sys/devices/system/cpu/online
10163719045087,5339,0,0,0,0,0,0,0,/proc/self/auxv
10163719064448,5339,0,0,0,0,0,0,0,/usr/lib/locale/locale-archive
10163719409364,5339,0,0,0,0,0,0,0,/proc
10163719435104,5339,0,0,0,0,0,0,0,/usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache
10163720217938,5339,0,0,0,0,0,0,0,/proc/1/status
10163720248902,5339,0,0,0,0,0,0,0,/proc/1/cmdline
10163720708716,5339,0,0,0,0,0,0,0,/proc/2/status
10163720864497,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/apps/22/vemar-readme.txt
10163720944489,5339,0,0,0,0,0,0,0,/proc/2/cmdline
10163721761725,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/apps/48
10163722364886,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/apps/48/vemar-readme.txt
10163722422663,5339,0,0,0,0,0,0,0,/proc/3/status
10163722445899,5339,0,0,0,0,0,0,0,/proc/3/cmdline
10163722490477,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/apps/24
10163725099868,5339,0,0,0,0,0,0,0,/proc/4/status
10163725207627,5339,0,0,0,0,0,0,0,/proc/4/cmdline
10163725317394,5339,0,0,0,0,0,0,0,/proc/5/status
10163725334819,5339,0,0,0,0,0,0,0,/proc/5/cmdline
10163725438064,5339,0,0,0,0,0,0,0,/proc/6/status
10163725453572,5339,0,0,0,0,0,0,0,/proc/6/cmdline
10163725548783,5339,0,0,0,0,0,0,0,/proc/8/status
10163725565778,5339,0,0,0,0,0,0,0,/proc/8/cmdline
10163725676642,5339,0,0,0,0,0,0,0,/proc/10/status
10163725743205,5339,0,0,0,0,0,0,0,/proc/10/cmdline
10163725794176,5339,0,0,0,0,0,0,0,/proc/11/status
10163725809241,5339,0,0,0,0,0,0,0,/proc/11/cmdline
10163725907894,5339,0,0,0,0,0,0,0,/proc/12/status
10163725923627,5339,0,0,0,0,0,0,0,/proc/12/cmdline
10163726020002,5339,0,0,0,0,0,0,0,/proc/13/status
10163726036116,5339,0,0,0,0,0,0,0,/proc/13/cmdline
10163726123903,5339,0,0,0,0,0,0,0,/proc/14/status
10163726140507,5339,0,0,0,0,0,0,0,/proc/14/cmdline
10163726223577,5339,0,0,0,0,0,0,0,/proc/15/status
10163726239372,5339,0,0,0,0,0,0,0,/proc/15/cmdline
10163726252449,5339,0,0,0,0,0,0,0,/proc/16/status
10163726336285,5339,0,0,0,0,0,0,0,/proc/16/cmdline
10163726351805,5339,0,0,0,0,0,0,0,/proc/18/status
10163726434757,5339,0,0,0,0,0,0,0,/proc/18/cmdline
10163726452767,5339,0,0,0,0,0,0,0,/proc/19/status
10163727034033,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/apps/24/vemar-readme.txt
10163727075823,5339,0,0,0,0,0,0,0,/proc/19/cmdline
10163727095350,5339,0,1,0,0,1,0,1,/proc/20/status
10163727108982,5339,0,1,0,0,1,0,1,/proc/20/cmdline
10163727276319,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/apps/16
10163727324848,5339,0,1,0,0,1,0,1,/proc/21/status
10163727341426,5339,0,1,0,0,1,0,1,/proc/21/cmdline
10163727605813,5339,0,1,0,0,1,0,1,/proc/22/status
10163727621816,5339,0,1,0,0,1,0,1,/proc/22/cmdline
10163727635544,5339,0,1,0,0,1,0,1,/proc/24/status
10163727717354,5339,0,1,0,0,1,0,1,/proc/24/cmdline
10163727734461,5339,0,1,0,0,1,0,1,/proc/25/status
10163727746875,5339,0,1,0,0,1,0,1,/proc/25/cmdline
10163727862695,5339,0,1,0,0,1,0,1,/proc/26/status
10163728279731,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/apps/16/vemar-readme.txt
10163728385956,5339,0,1,0,0,1,0,1,/proc/26/cmdline
10163728403056,5339,0,1,0,0,1,0,1,/proc/27/status
10163728465676,5068,1,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/apps/vemar-readme.txt
10163728512406,5339,0,1,0,0,1,0,1,/proc/27/cmdline
10163728530252,5339,0,1,0,0,1,0,1,/proc/28/status
10163728543591,5339,0,1,0,0,1,0,1,/proc/28/cmdline
10163729309397,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/status
10163729426693,5068,0,1,0,0,1,1,1,//usr/share/icons/ubuntu-mono-dark/status/22
10163729681857,5339,0,1,0,0,1,0,1,/proc/29/status
10163729699721,5339,0,1,0,0,1,0,1,/proc/29/cmdline
10163729990501,5339,0,1,0,0,1,0,1,/proc/30/status
10163730008549,5339,0,1,0,0,1,0,1,/proc/30/cmdline
10163730024125,5339,0,1,0,0,1,0,1,/proc/31/status
10163730107690,5339,0,1,0,0,1,0,1,/proc/31/cmdline
10163730123491,5339,0,1,0,0,1,0,1,/proc/32/status
10163730204339,5339,0,1,0,0,1,0,1,/proc/32/cmdline
10163730221789,5339,0,1,0,0,1,0,1,/proc/33/status
10163730281895,5339,0,1,0,0,1,0,1,/proc/33/cmdline
10163730332191,5339,0,1,0,0,1,0,1,/proc/80/status
10163730491120,5339,0,1,0,0,1,0,1,/proc/80/cmdline
10163730509858,5339,0,1,0,0,1,0,1,/proc/81/status
10163730590098,5339,0,1,0,0,1,0,1,/proc/81/cmdline
10163730608372,5339,0,1,0,0,1,0,1,/proc/82/status
10163730622342,5339,0,1,0,0,1,0,1,/proc/82/cmdline
10163730706591,5339,0,1,0,0,1,0,1,/proc/83/status
10163730720808,5339,0,1,0,0,1,0,1,/proc/83/cmdline
10163732341326,5339,0,1,0,0,1,0,1,/proc/84/status
10163732527776,5339,0,1,0,0,1,0,1,/proc/84/cmdline
10163732547883,5339,0,1,0,0,1,0,1,/proc/85/status
10163732632520,5339,0,1,0,0,1,0,1,/proc/85/cmdline
10163732650175,5339,0,1,0,0,1,0,1,/proc/86/status
10163733070072,5339,0,1,0,0,1,0,1,/proc/86/cmdline
10163733097520,5339,0,1,0,0,1,0,1,/proc/87/status
10163733132703,5339,0,1,0,0,1,0,1,/proc/87/cmdline
10163733153543,5339,0,1,0,0,1,0,1,/proc/89/status
10163733167482,5339,0,1,0,0,1,0,1,/proc/89/cmdline
10163733180270,5339,0,1,0,0,1,0,1,/proc/90/status
10163733485078,5339,0,1,0,0,1,0,1,/proc/90/cmdline
10163733540920,5339,0,1,0,0,1,0,1,/proc/92/status
10163734841178,5339,0,1,0,0,1,0,1,/proc/92/cmdline
10163734861403,5339,0,1,0,0,1,0,1,/proc/93/status
10163734875532,5339,0,1,0,0,1,0,1,/proc/93/cmdline
10163734888606,5339,0,1,0,0,1,0,1,/proc/95/status
10163734900443,5339,0,1,0,0,1,0,1,/proc/95/cmdline
10163734912953,5339,0,1,0,0,1,0,1,/proc/96/status
10163734924219,5339,0,1,0,0,1,0,1,/proc/96/cmdline
10163734936506,5339,0,1,0,0,1,0,1,/proc/97/status
