TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
9971975466767,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/94
9971975484273,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/b2
9971975502187,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/eb
9971975519599,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/8e
9971975537090,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/3c
9971975550079,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/35
9971975562797,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/c9
9971975582044,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/87
9971975598771,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/12
9971975615924,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/ef
9971975632872,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/cb
9971975647198,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/60
9971975664596,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/05
9971975678789,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/7f
9971975691465,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/c0
9971975713509,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/3e
9971975731270,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/07
9971975748028,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/28
9971975764337,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/89
9971975781279,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/e7
9971975797981,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/aa
9971975817596,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/84
9971975837307,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/36
9971975855128,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/46
9971975872096,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/1a
9971975927771,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/54
9971975952168,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/52
9971975972186,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/13
9971975991678,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/75
9971976010999,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/97
9971976023988,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/d4
9971976040431,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/b8
9971976055496,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/6d
9971976077567,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/00
9971976095449,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/4b
9971976113936,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/f8
9971976131051,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/2f
9971976148759,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/9f
9971976165580,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/d3
9971976179844,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/e4
9971976193221,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/d2
9971976211990,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/47
9971976229858,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/03
9971976248188,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/91
9971976265109,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/dc
9971976282803,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/51
9971976299171,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/3a
9971976317800,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/8f
9971976339718,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/85
9971976357511,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/18
9971976374539,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/2d
9971976395545,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/5f
9971976416400,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/6f
9971976436574,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/62
9971976456313,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/ea
9971976476740,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/1e
9971976493002,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/d9
9971976509419,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/7d
9971976525366,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/4c
9971976543751,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/01
9971976563284,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/16
9971976583164,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/4d
9971976598359,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/a0
9971976612273,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/10
9971976629824,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/09
9971976649218,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/ce
9971976663008,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/f9
9971976676525,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/ac
9971976693494,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/3d
9971976710792,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/04
9971976728572,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/19
9971976745515,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/c3
9971976759813,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/c8
9971976773217,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/bd
9971976790061,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/4f
9971976805955,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/bf
9971976823020,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/67
9971976836938,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/ae
9971976854637,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/9b
9971976872314,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/0f
9971976893472,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/7b
9971976909831,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/06
9971976926414,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/be
9971976944173,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/14
9971976961512,4892,0,1,0,0,1,0,1,/usr/lib/debug/.build-id/a7
